Project_Module,Package,Class,Method,Instruction_Covered,Instruction_Missed,Is_Executed
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.HBaseCluster,waitForDatanodesRegistered(I)V,0,1,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.HBaseCluster,<clinit>()V,5,0,1
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.StartMiniClusterOption,<init>(IILjava/lang/Class;ILjava/util/List;Ljava/lang/Class;I[Ljava/lang/String;IZZ)V,36,0,1
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.StartMiniClusterOption,getNumMasters()I,3,0,1
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.StartMiniClusterOption,getNumAlwaysStandByMasters()I,3,0,1
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.StartMiniClusterOption,getMasterClass()Ljava/lang/Class;,3,0,1
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.StartMiniClusterOption,getNumRegionServers()I,3,0,1
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.StartMiniClusterOption,getRsPorts()Ljava/util/List;,3,0,1
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.StartMiniClusterOption,getRsClass()Ljava/lang/Class;,3,0,1
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.StartMiniClusterOption,getNumDataNodes()I,3,0,1
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.StartMiniClusterOption,getDataNodeHosts()[Ljava/lang/String;,3,0,1
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.StartMiniClusterOption,getNumZkServers()I,3,0,1
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.StartMiniClusterOption,isCreateRootDir()Z,3,0,1
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.StartMiniClusterOption,isCreateWALDir()Z,3,0,1
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.StartMiniClusterOption,toString()Ljava/lang/String;,31,0,1
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.StartMiniClusterOption,builder()Lorg/apache/hadoop/hbase/StartMiniClusterOption$Builder;,4,0,1
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.HBaseTestingUtility$SeenRowTracker,<init>([B[B)V,0,21,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.HBaseTestingUtility$SeenRowTracker,reset()V,0,38,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.HBaseTestingUtility$SeenRowTracker,i(B)I,0,4,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.HBaseTestingUtility$SeenRowTracker,addRow([B)V,0,25,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.HBaseTestingUtility$SeenRowTracker,validate()V,0,119,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster$MiniHBaseClusterRegionServer,<init>(Lorg/apache/hadoop/conf/Configuration;)V,10,0,1
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster$MiniHBaseClusterRegionServer,run()V,10,5,1
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster$MiniHBaseClusterRegionServer,runRegionServer()V,3,0,1
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster$MiniHBaseClusterRegionServer,kill()V,0,8,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster$MiniHBaseClusterRegionServer,abort(Ljava/lang/String;Ljava/lang/Throwable;)V,0,11,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster$MiniHBaseClusterRegionServer,abortRegionServer(Ljava/lang/String;Ljava/lang/Throwable;)V,0,5,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster$MiniHBaseClusterRegionServer,<clinit>()V,5,0,1
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,<init>(Lorg/apache/hadoop/conf/Configuration;I)V,0,6,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,<init>(Lorg/apache/hadoop/conf/Configuration;II)V,0,8,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,<init>(Lorg/apache/hadoop/conf/Configuration;IILjava/lang/Class;Ljava/lang/Class;)V,0,10,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,<init>(Lorg/apache/hadoop/conf/Configuration;IIILjava/util/List;Ljava/lang/Class;Ljava/lang/Class;)V,20,0,1
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,getConfiguration()Lorg/apache/hadoop/conf/Configuration;,0,3,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,init(IIILjava/util/List;Ljava/lang/Class;Ljava/lang/Class;)V,54,26,1
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,startRegionServer(Ljava/lang/String;I)V,0,13,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,killRegionServer(Lorg/apache/hadoop/hbase/ServerName;)V,0,25,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,isKilledRS(Lorg/apache/hadoop/hbase/ServerName;)Z,0,4,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,stopRegionServer(Lorg/apache/hadoop/hbase/ServerName;)V,0,7,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,suspendRegionServer(Lorg/apache/hadoop/hbase/ServerName;)V,0,7,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,resumeRegionServer(Lorg/apache/hadoop/hbase/ServerName;)V,0,7,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,waitForRegionServerToStop(Lorg/apache/hadoop/hbase/ServerName;J)V,0,7,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,startZkNode(Ljava/lang/String;I)V,0,4,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,killZkNode(Lorg/apache/hadoop/hbase/ServerName;)V,0,4,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,stopZkNode(Lorg/apache/hadoop/hbase/ServerName;)V,0,4,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,waitForZkNodeToStart(Lorg/apache/hadoop/hbase/ServerName;J)V,0,4,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,waitForZkNodeToStop(Lorg/apache/hadoop/hbase/ServerName;J)V,0,4,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,startDataNode(Lorg/apache/hadoop/hbase/ServerName;)V,0,4,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,killDataNode(Lorg/apache/hadoop/hbase/ServerName;)V,0,4,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,stopDataNode(Lorg/apache/hadoop/hbase/ServerName;)V,0,4,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,waitForDataNodeToStart(Lorg/apache/hadoop/hbase/ServerName;J)V,0,4,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,waitForDataNodeToStop(Lorg/apache/hadoop/hbase/ServerName;J)V,0,4,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,startNameNode(Lorg/apache/hadoop/hbase/ServerName;)V,0,4,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,killNameNode(Lorg/apache/hadoop/hbase/ServerName;)V,0,4,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,stopNameNode(Lorg/apache/hadoop/hbase/ServerName;)V,0,4,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,waitForNameNodeToStart(Lorg/apache/hadoop/hbase/ServerName;J)V,0,4,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,waitForNameNodeToStop(Lorg/apache/hadoop/hbase/ServerName;J)V,0,4,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,startMaster(Ljava/lang/String;I)V,0,4,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,killMaster(Lorg/apache/hadoop/hbase/ServerName;)V,0,7,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,stopMaster(Lorg/apache/hadoop/hbase/ServerName;)V,0,7,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,waitForMasterToStop(Lorg/apache/hadoop/hbase/ServerName;J)V,0,7,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,startRegionServer()Lorg/apache/hadoop/hbase/util/JVMClusterUtil$RegionServerThread;,0,8,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,startRegionServer(Lorg/apache/hadoop/conf/Configuration;)Lorg/apache/hadoop/hbase/util/JVMClusterUtil$RegionServerThread;,0,35,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,startRegionServerAndWait(J)Lorg/apache/hadoop/hbase/util/JVMClusterUtil$RegionServerThread;,0,48,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,abortRegionServer(I)Ljava/lang/String;,0,19,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,stopRegionServer(I)Lorg/apache/hadoop/hbase/util/JVMClusterUtil$RegionServerThread;,0,5,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,stopRegionServer(IZ)Lorg/apache/hadoop/hbase/util/JVMClusterUtil$RegionServerThread;,0,19,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,suspendRegionServer(I)Lorg/apache/hadoop/hbase/util/JVMClusterUtil$RegionServerThread;,0,16,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,resumeRegionServer(I)Lorg/apache/hadoop/hbase/util/JVMClusterUtil$RegionServerThread;,0,16,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,waitOnRegionServer(I)Ljava/lang/String;,0,5,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,startMaster()Lorg/apache/hadoop/hbase/util/JVMClusterUtil$MasterThread;,0,46,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,getMaster()Lorg/apache/hadoop/hbase/master/HMaster;,4,0,1
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,getMasterThread()Lorg/apache/hadoop/hbase/util/JVMClusterUtil$MasterThread;,0,21,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,getMaster(I)Lorg/apache/hadoop/hbase/master/HMaster;,0,5,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,abortMaster(I)Ljava/lang/String;,0,19,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,stopMaster(I)Lorg/apache/hadoop/hbase/util/JVMClusterUtil$MasterThread;,0,5,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,stopMaster(IZ)Lorg/apache/hadoop/hbase/util/JVMClusterUtil$MasterThread;,0,19,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,waitOnMaster(I)Ljava/lang/String;,0,5,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,waitForActiveAndReadyMaster(J)Z,34,6,1
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,getMasterThreads()Ljava/util/List;,4,0,1
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,getLiveMasterThreads()Ljava/util/List;,0,4,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,join()V,0,4,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,shutdown()V,7,0,1
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,close()V,0,1,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,getClusterMetrics()Lorg/apache/hadoop/hbase/ClusterMetrics;,8,2,1
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,executeFlush(Lorg/apache/hadoop/hbase/regionserver/HRegion;)V,0,24,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,flushcache()V,0,30,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,flushcache(Lorg/apache/hadoop/hbase/TableName;)V,0,36,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,compact(Z)V,0,34,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,compact(Lorg/apache/hadoop/hbase/TableName;Z)V,0,40,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,getNumLiveRegionServers()I,0,5,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,getRegionServerThreads()Ljava/util/List;,0,4,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,getLiveRegionServerThreads()Ljava/util/List;,0,4,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,getRegionServer(I)Lorg/apache/hadoop/hbase/regionserver/HRegionServer;,0,5,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,getRegionServer(Lorg/apache/hadoop/hbase/ServerName;)Lorg/apache/hadoop/hbase/regionserver/HRegionServer;,0,14,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,getRegions([B)Ljava/util/List;,0,5,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,getRegions(Lorg/apache/hadoop/hbase/TableName;)Ljava/util/List;,0,44,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,getServerWithMeta()I,0,5,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,getServerWith([B)I,0,31,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,getServerHoldingRegion(Lorg/apache/hadoop/hbase/TableName;[B)Lorg/apache/hadoop/hbase/ServerName;,0,13,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,countServedRegions()J,0,23,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,killAll()V,0,48,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,waitUntilShutDown()V,4,0,1
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,findRegionsForTable(Lorg/apache/hadoop/hbase/TableName;)Ljava/util/List;,0,45,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,getRegionServerIndex(Lorg/apache/hadoop/hbase/ServerName;)I,0,24,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,getMasterIndex(Lorg/apache/hadoop/hbase/ServerName;)I,0,24,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,lambda$getRegionServer$1(Lorg/apache/hadoop/hbase/ServerName;Lorg/apache/hadoop/hbase/regionserver/HRegionServer;)Z,0,5,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,lambda$getRegionServer$0(Lorg/apache/hadoop/hbase/util/JVMClusterUtil$RegionServerThread;)Lorg/apache/hadoop/hbase/regionserver/HRegionServer;,0,3,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster,<clinit>()V,5,0,1
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.HBaseTestingUtility$9,<init>(Lorg/apache/hadoop/hbase/HBaseTestingUtility;[Ljava/lang/String;Lorg/apache/hadoop/hbase/security/visibility/VisibilityLabelsCache;)V,0,12,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.HBaseTestingUtility$9,evaluate()Z,0,26,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.HBaseTestingUtility$9,explainFailure()Ljava/lang/String;,0,27,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.HBaseCommonTestingUtility$PortAllocator,<init>()V,14,0,1
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.HBaseCommonTestingUtility$PortAllocator,<init>(Lorg/apache/hadoop/hbase/HBaseCommonTestingUtility$PortAllocator$AvailablePortChecker;)V,0,11,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.HBaseCommonTestingUtility$PortAllocator,randomFreePort()I,0,31,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.HBaseCommonTestingUtility$PortAllocator,randomPort()I,0,6,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.StartMiniClusterOption$Builder,<init>()V,36,0,1
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.StartMiniClusterOption$Builder,build()Lorg/apache/hadoop/hbase/StartMiniClusterOption;,29,9,1
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.StartMiniClusterOption$Builder,numMasters(I)Lorg/apache/hadoop/hbase/StartMiniClusterOption$Builder;,0,5,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.StartMiniClusterOption$Builder,numAlwaysStandByMasters(I)Lorg/apache/hadoop/hbase/StartMiniClusterOption$Builder;,0,5,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.StartMiniClusterOption$Builder,masterClass(Ljava/lang/Class;)Lorg/apache/hadoop/hbase/StartMiniClusterOption$Builder;,0,5,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.StartMiniClusterOption$Builder,numRegionServers(I)Lorg/apache/hadoop/hbase/StartMiniClusterOption$Builder;,0,5,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.StartMiniClusterOption$Builder,rsPorts(Ljava/util/List;)Lorg/apache/hadoop/hbase/StartMiniClusterOption$Builder;,0,5,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.StartMiniClusterOption$Builder,rsClass(Ljava/lang/Class;)Lorg/apache/hadoop/hbase/StartMiniClusterOption$Builder;,0,5,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.StartMiniClusterOption$Builder,numDataNodes(I)Lorg/apache/hadoop/hbase/StartMiniClusterOption$Builder;,0,5,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.StartMiniClusterOption$Builder,dataNodeHosts([Ljava/lang/String;)Lorg/apache/hadoop/hbase/StartMiniClusterOption$Builder;,0,5,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.StartMiniClusterOption$Builder,numZkServers(I)Lorg/apache/hadoop/hbase/StartMiniClusterOption$Builder;,0,5,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.StartMiniClusterOption$Builder,createRootDir(Z)Lorg/apache/hadoop/hbase/StartMiniClusterOption$Builder;,0,5,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.StartMiniClusterOption$Builder,createWALDir(Z)Lorg/apache/hadoop/hbase/StartMiniClusterOption$Builder;,0,5,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.HBaseTestingUtility$8,<init>(Lorg/apache/hadoop/hbase/HBaseTestingUtility;Lorg/apache/hadoop/hbase/TableName;)V,0,9,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.HBaseTestingUtility$8,explainFailure()Ljava/lang/String;,0,6,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.HBaseTestingUtility$8,evaluate()Z,0,78,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.HBaseTestingUtility$7,<init>(Lorg/apache/hadoop/hbase/HBaseTestingUtility;Lorg/apache/hadoop/hbase/TableName;)V,0,9,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.HBaseTestingUtility$7,explainFailure()Ljava/lang/String;,0,7,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.HBaseTestingUtility$7,evaluate()Z,0,7,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster$MiniHBaseClusterRegionServer$1,<init>(Lorg/apache/hadoop/hbase/MiniHBaseCluster$MiniHBaseClusterRegionServer;)V,6,0,1
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.MiniHBaseCluster$MiniHBaseClusterRegionServer$1,run()Ljava/lang/Object;,5,0,1
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.HBaseCommonTestingUtility$PortAllocator$1,<init>(Lorg/apache/hadoop/hbase/HBaseCommonTestingUtility$PortAllocator;)V,6,0,1
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.HBaseCommonTestingUtility$PortAllocator$1,available(I)Z,0,12,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.HBaseZKTestingUtility,<init>()V,0,4,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.HBaseZKTestingUtility,<init>(Lorg/apache/hadoop/conf/Configuration;)V,4,0,1
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.HBaseZKTestingUtility,getClusterTestDir()Lorg/apache/hadoop/fs/Path;,0,12,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.HBaseZKTestingUtility,setupClusterTestDir()V,34,0,1
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.HBaseZKTestingUtility,startMiniZKCluster()Lorg/apache/hadoop/hbase/zookeeper/MiniZooKeeperCluster;,0,6,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.HBaseZKTestingUtility,startMiniZKCluster(I[I)Lorg/apache/hadoop/hbase/zookeeper/MiniZooKeeperCluster;,9,0,1
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.HBaseZKTestingUtility,startMiniZKCluster(Ljava/io/File;I[I)Lorg/apache/hadoop/hbase/zookeeper/MiniZooKeeperCluster;,48,19,1
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.HBaseZKTestingUtility,getZkCluster()Lorg/apache/hadoop/hbase/zookeeper/MiniZooKeeperCluster;,3,0,1
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.HBaseZKTestingUtility,setZkCluster(Lorg/apache/hadoop/hbase/zookeeper/MiniZooKeeperCluster;)V,0,13,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.HBaseZKTestingUtility,shutdownMiniZKCluster()V,13,0,1
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.HBaseZKTestingUtility,getZooKeeperWatcher()Lorg/apache/hadoop/hbase/zookeeper/ZKWatcher;,0,18,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.HBaseZKTestingUtility,getZooKeeperWatcher(Lorg/apache/hadoop/hbase/HBaseZKTestingUtility;)Lorg/apache/hadoop/hbase/zookeeper/ZKWatcher;,0,10,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.HBaseZKTestingUtility,cleanupTestDir()Z,13,2,1
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.HBaseTestingUtility$6,<init>(Lorg/apache/hadoop/hbase/HBaseTestingUtility;Lorg/apache/hadoop/hbase/TableName;)V,0,9,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.HBaseTestingUtility$6,explainFailure()Ljava/lang/String;,0,7,0
hbase/hbase-testing-util,org.apache.hadoop.hbase,org.apache.hadoop.hbase.HBaseTestingUtility$6,evaluate()Z,0,18,0
